"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Gemeentenaam_1";"Codering_3";"WekelijkseSporters_6";"Eenzaam_28"
"44165";"20300";"MW00000";"BU15810408";"2020JJ00";"Utrechtse Heuvelrug";"BU15810408";"52.3";"39.6"
"44168";"20300";"MW00000";"BU15810409";"2020JJ00";"Utrechtse Heuvelrug";"BU15810409";"46.2";"35.8"
"44171";"20300";"MW00000";"GM0981";"2020JJ00";"Vaals";"GM0981";"42.1";"51.2"
"44174";"20300";"MW00000";"WK098100";"2020JJ00";"Vaals";"WK098100";"44.8";"43.3"
"44177";"20300";"MW00000";"BU09810000";"2020JJ00";"Vaals";"BU09810000";"45.7";"42.1"
"44180";"20300";"MW00000";"BU09810001";"2020JJ00";"Vaals";"BU09810001";"42.1";"38.1"
"44183";"20300";"MW00000";"BU09810003";"2020JJ00";"Vaals";"BU09810003";"44.2";"40.3"
"44186";"20300";"MW00000";"BU09810005";"2020JJ00";"Vaals";"BU09810005";"40.5";"49.1"
"44189";"20300";"MW00000";"BU09810006";"2020JJ00";"Vaals";"BU09810006";"48.6";"41.9"
"44192";"20300";"MW00000";"BU09810007";"2020JJ00";"Vaals";"BU09810007";"58.9";"35.3"
"44195";"20300";"MW00000";"BU09810008";"2020JJ00";"Vaals";"BU09810008";"33.5";"42.7"
"44198";"20300";"MW00000";"BU09810009";"2020JJ00";"Vaals";"BU09810009";"50.1";"37.6"
"44201";"20300";"MW00000";"WK098101";"2020JJ00";"Vaals";"WK098101";"41.2";"53.9"
"44204";"20300";"MW00000";"BU09810100";"2020JJ00";"Vaals";"BU09810100";"41.2";"53.9"
"44207";"20300";"MW00000";"GM0994";"2020JJ00";"Valkenburg aan de Geul";"GM0994";"44.2";"47.7"
"44210";"20300";"MW00000";"WK099400";"2020JJ00";"Valkenburg aan de Geul";"WK099400";"42.6";"50.3"
"44213";"20300";"MW00000";"BU09940000";"2020JJ00";"Valkenburg aan de Geul";"BU09940000";"41.7";"51.7"
"44216";"20300";"MW00000";"BU09940001";"2020JJ00";"Valkenburg aan de Geul";"BU09940001";"43.4";"48.7"
"44219";"20300";"MW00000";"BU09940002";"2020JJ00";"Valkenburg aan de Geul";"BU09940002";"42.8";"49.6"
"44222";"20300";"MW00000";"BU09940003";"2020JJ00";"Valkenburg aan de Geul";"BU09940003";"44.6";"47.2"
"44225";"20300";"MW00000";"BU09940004";"2020JJ00";"Valkenburg aan de Geul";"BU09940004";"43.7";"49.2"
"44228";"20300";"MW00000";"BU09940005";"2020JJ00";"Valkenburg aan de Geul";"BU09940005";" .";" ."
"44231";"20300";"MW00000";"BU09940006";"2020JJ00";"Valkenburg aan de Geul";"BU09940006";"42.2";"51.2"
"44234";"20300";"MW00000";"BU09940007";"2020JJ00";"Valkenburg aan de Geul";"BU09940007";"47.2";"43.9"
"44237";"20300";"MW00000";"BU09940008";"2020JJ00";"Valkenburg aan de Geul";"BU09940008";" .";" ."
"44240";"20300";"MW00000";"WK099401";"2020JJ00";"Valkenburg aan de Geul";"WK099401";"44.9";"48.3"
"44243";"20300";"MW00000";"BU09940100";"2020JJ00";"Valkenburg aan de Geul";"BU09940100";"44.0";"49.1"
"44246";"20300";"MW00000";"BU09940101";"2020JJ00";"Valkenburg aan de Geul";"BU09940101";"44.6";"47.5"
"44249";"20300";"MW00000";"BU09940102";"2020JJ00";"Valkenburg aan de Geul";"BU09940102";"50.2";"46.7"
"44252";"20300";"MW00000";"BU09940103";"2020JJ00";"Valkenburg aan de Geul";"BU09940103";"45.2";"48.0"
"44255";"20300";"MW00000";"BU09940104";"2020JJ00";"Valkenburg aan de Geul";"BU09940104";"45.4";"46.5"
"44258";"20300";"MW00000";"WK099402";"2020JJ00";"Valkenburg aan de Geul";"WK099402";"45.7";"45.8"
"44261";"20300";"MW00000";"BU09940200";"2020JJ00";"Valkenburg aan de Geul";"BU09940200";"45.9";"44.9"
"44264";"20300";"MW00000";"BU09940201";"2020JJ00";"Valkenburg aan de Geul";"BU09940201";"49.4";"45.2"
"44267";"20300";"MW00000";"BU09940202";"2020JJ00";"Valkenburg aan de Geul";"BU09940202";"39.0";"46.6"
"44270";"20300";"MW00000";"BU09940203";"2020JJ00";"Valkenburg aan de Geul";"BU09940203";"45.5";"47.5"
"44273";"20300";"MW00000";"BU09940204";"2020JJ00";"Valkenburg aan de Geul";"BU09940204";" .";" ."
"44276";"20300";"MW00000";"BU09940205";"2020JJ00";"Valkenburg aan de Geul";"BU09940205";"46.6";"47.0"
"44279";"20300";"MW00000";"BU09940206";"2020JJ00";"Valkenburg aan de Geul";"BU09940206";" .";" ."
"44282";"20300";"MW00000";"WK099403";"2020JJ00";"Valkenburg aan de Geul";"WK099403";"44.3";"45.0"
"44285";"20300";"MW00000";"BU09940300";"2020JJ00";"Valkenburg aan de Geul";"BU09940300";"44.3";"46.0"
"44288";"20300";"MW00000";"BU09940301";"2020JJ00";"Valkenburg aan de Geul";"BU09940301";"44.7";"41.7"
"44291";"20300";"MW00000";"BU09940302";"2020JJ00";"Valkenburg aan de Geul";"BU09940302";" .";" ."
"44294";"20300";"MW00000";"WK099404";"2020JJ00";"Valkenburg aan de Geul";"WK099404";"46.1";"44.5"
"44297";"20300";"MW00000";"BU09940400";"2020JJ00";"Valkenburg aan de Geul";"BU09940400";"45.5";"45.0"
"44300";"20300";"MW00000";"BU09940401";"2020JJ00";"Valkenburg aan de Geul";"BU09940401";"47.0";"44.7"
"44303";"20300";"MW00000";"BU09940402";"2020JJ00";"Valkenburg aan de Geul";"BU09940402";"48.3";"43.0"
"44306";"20300";"MW00000";"BU09940403";"2020JJ00";"Valkenburg aan de Geul";"BU09940403";"49.0";"47.6"
"44309";"20300";"MW00000";"BU09940404";"2020JJ00";"Valkenburg aan de Geul";"BU09940404";"39.9";"38.5"
"44312";"20300";"MW00000";"BU09940405";"2020JJ00";"Valkenburg aan de Geul";"BU09940405";" .";" ."
"44315";"20300";"MW00000";"BU09940406";"2020JJ00";"Valkenburg aan de Geul";"BU09940406";" .";" ."
"44318";"20300";"MW00000";"WK099405";"2020JJ00";"Valkenburg aan de Geul";"WK099405";"47.0";"43.2"
"44321";"20300";"MW00000";"BU09940500";"2020JJ00";"Valkenburg aan de Geul";"BU09940500";"47.0";"43.2"
"44324";"20300";"MW00000";"GM0858";"2020JJ00";"Valkenswaard";"GM0858";"50.5";"44.6"
"44327";"20300";"MW00000";"WK085800";"2020JJ00";"Valkenswaard";"WK085800";"49.8";"45.9"
"44330";"20300";"MW00000";"BU08580000";"2020JJ00";"Valkenswaard";"BU08580000";"47.6";"47.7"
"44333";"20300";"MW00000";"BU08580001";"2020JJ00";"Valkenswaard";"BU08580001";"48.2";"47.4"
"44336";"20300";"MW00000";"BU08580002";"2020JJ00";"Valkenswaard";"BU08580002";"48.5";"45.5"
"44339";"20300";"MW00000";"BU08580003";"2020JJ00";"Valkenswaard";"BU08580003";"52.3";"43.6"
"44342";"20300";"MW00000";"BU08580004";"2020JJ00";"Valkenswaard";"BU08580004";"54.9";"41.9"
"44345";"20300";"MW00000";"BU08580005";"2020JJ00";"Valkenswaard";"BU08580005";"47.9";"46.6"
"44348";"20300";"MW00000";"BU08580006";"2020JJ00";"Valkenswaard";"BU08580006";"49.0";"48.5"
"44351";"20300";"MW00000";"BU08580007";"2020JJ00";"Valkenswaard";"BU08580007";"51.3";"40.7"
"44354";"20300";"MW00000";"BU08580009";"2020JJ00";"Valkenswaard";"BU08580009";"53.6";"39.2"
"44357";"20300";"MW00000";"WK085801";"2020JJ00";"Valkenswaard";"WK085801";"52.2";"42.0"
"44360";"20300";"MW00000";"BU08580100";"2020JJ00";"Valkenswaard";"BU08580100";"44.1";"52.4"
"44363";"20300";"MW00000";"BU08580101";"2020JJ00";"Valkenswaard";"BU08580101";"49.8";"44.3"
"44366";"20300";"MW00000";"BU08580102";"2020JJ00";"Valkenswaard";"BU08580102";"50.3";"42.0"
"44369";"20300";"MW00000";"BU08580103";"2020JJ00";"Valkenswaard";"BU08580103";"51.3";"43.5"
"44372";"20300";"MW00000";"BU08580104";"2020JJ00";"Valkenswaard";"BU08580104";"63.1";"32.3"
"44375";"20300";"MW00000";"BU08580105";"2020JJ00";"Valkenswaard";"BU08580105";"55.0";"40.2"
"44378";"20300";"MW00000";"BU08580106";"2020JJ00";"Valkenswaard";"BU08580106";"57.2";"38.4"
"44381";"20300";"MW00000";"WK085802";"2020JJ00";"Valkenswaard";"WK085802";"48.8";"41.5"
"44384";"20300";"MW00000";"BU08580200";"2020JJ00";"Valkenswaard";"BU08580200";"49.3";"39.3"
"44387";"20300";"MW00000";"BU08580201";"2020JJ00";"Valkenswaard";"BU08580201";"55.8";"41.9"
"44390";"20300";"MW00000";"BU08580208";"2020JJ00";"Valkenswaard";"BU08580208";"44.7";"41.0"
"44393";"20300";"MW00000";"BU08580209";"2020JJ00";"Valkenswaard";"BU08580209";"45.4";"48.0"
"44396";"20300";"MW00000";"GM0047";"2020JJ00";"Veendam";"GM0047";"38.8";"46.9"
"44399";"20300";"MW00000";"WK004700";"2020JJ00";"Veendam";"WK004700";"37.3";"48.1"
"44402";"20300";"MW00000";"BU00470000";"2020JJ00";"Veendam";"BU00470000";"34.3";"49.8"
"44405";"20300";"MW00000";"BU00470001";"2020JJ00";"Veendam";"BU00470001";"32.7";"51.2"
"44408";"20300";"MW00000";"BU00470002";"2020JJ00";"Veendam";"BU00470002";"34.8";"46.3"
"44411";"20300";"MW00000";"BU00470003";"2020JJ00";"Veendam";"BU00470003";"34.2";"48.9"
"44414";"20300";"MW00000";"BU00470004";"2020JJ00";"Veendam";"BU00470004";"30.8";"52.5"
"44417";"20300";"MW00000";"BU00470005";"2020JJ00";"Veendam";"BU00470005";"39.3";"47.6"
"44420";"20300";"MW00000";"BU00470006";"2020JJ00";"Veendam";"BU00470006";"29.6";"52.7"
"44423";"20300";"MW00000";"BU00470007";"2020JJ00";"Veendam";"BU00470007";"49.3";"39.4"
"44426";"20300";"MW00000";"WK004701";"2020JJ00";"Veendam";"WK004701";"39.8";"43.1"
"44429";"20300";"MW00000";"BU00470100";"2020JJ00";"Veendam";"BU00470100";"43.6";"39.5"
"44432";"20300";"MW00000";"BU00470101";"2020JJ00";"Veendam";"BU00470101";"37.1";"44.7"
"44435";"20300";"MW00000";"BU00470102";"2020JJ00";"Veendam";"BU00470102";"40.7";"44.1"
"44438";"20300";"MW00000";"BU00470109";"2020JJ00";"Veendam";"BU00470109";"43.9";"40.1"
"44441";"20300";"MW00000";"WK004702";"2020JJ00";"Veendam";"WK004702";"43.9";"44.0"
"44444";"20300";"MW00000";"BU00470200";"2020JJ00";"Veendam";"BU00470200";"41.4";"45.3"
"44447";"20300";"MW00000";"BU00470201";"2020JJ00";"Veendam";"BU00470201";"43.2";"44.5"
"44450";"20300";"MW00000";"BU00470202";"2020JJ00";"Veendam";"BU00470202";"36.8";"47.0"
"44453";"20300";"MW00000";"BU00470203";"2020JJ00";"Veendam";"BU00470203";"36.1";"43.9"
"44456";"20300";"MW00000";"BU00470209";"2020JJ00";"Veendam";"BU00470209";"56.0";"38.1"
"44459";"20300";"MW00000";"GM0345";"2020JJ00";"Veenendaal";"GM0345";"46.8";"45.5"
"44462";"20300";"MW00000";"WK034500";"2020JJ00";"Veenendaal";"WK034500";"41.3";"51.5"
"44465";"20300";"MW00000";"BU03450000";"2020JJ00";"Veenendaal";"BU03450000";"45.9";"47.4"
"44468";"20300";"MW00000";"BU03450001";"2020JJ00";"Veenendaal";"BU03450001";"36.2";"51.3"
"44471";"20300";"MW00000";"BU03450002";"2020JJ00";"Veenendaal";"BU03450002";"43.8";"54.6"
"44474";"20300";"MW00000";"BU03450003";"2020JJ00";"Veenendaal";"BU03450003";"37.0";"53.0"
"44477";"20300";"MW00000";"WK034501";"2020JJ00";"Veenendaal";"WK034501";"48.4";"43.8"
"44480";"20300";"MW00000";"BU03450100";"2020JJ00";"Veenendaal";"BU03450100";"45.5";"42.6"
"44483";"20300";"MW00000";"BU03450101";"2020JJ00";"Veenendaal";"BU03450101";"41.5";"52.7"
"44486";"20300";"MW00000";"BU03450102";"2020JJ00";"Veenendaal";"BU03450102";"51.6";"38.2"
"44489";"20300";"MW00000";"BU03450103";"2020JJ00";"Veenendaal";"BU03450103";"48.2";"42.5"
"44492";"20300";"MW00000";"BU03450104";"2020JJ00";"Veenendaal";"BU03450104";"52.5";"42.1"
"44495";"20300";"MW00000";"BU03450105";"2020JJ00";"Veenendaal";"BU03450105";"54.7";"39.9"
"44498";"20300";"MW00000";"WK034502";"2020JJ00";"Veenendaal";"WK034502";"47.0";"46.1"
"44501";"20300";"MW00000";"BU03450200";"2020JJ00";"Veenendaal";"BU03450200";"37.3";"55.7"
"44504";"20300";"MW00000";"BU03450201";"2020JJ00";"Veenendaal";"BU03450201";"48.0";"47.4"
"44507";"20300";"MW00000";"BU03450202";"2020JJ00";"Veenendaal";"BU03450202";"45.7";"44.2"
"44510";"20300";"MW00000";"BU03450203";"2020JJ00";"Veenendaal";"BU03450203";"52.7";"41.5"
"44513";"20300";"MW00000";"BU03450204";"2020JJ00";"Veenendaal";"BU03450204";"52.7";"41.5"
"44516";"20300";"MW00000";"BU03450205";"2020JJ00";"Veenendaal";"BU03450205";"49.7";"43.1"
"44519";"20300";"MW00000";"BU03450206";"2020JJ00";"Veenendaal";"BU03450206";"50.8";"36.9"
"44522";"20300";"MW00000";"BU03450207";"2020JJ00";"Veenendaal";"BU03450207";"54.2";"36.8"
"44525";"20300";"MW00000";"BU03450208";"2020JJ00";"Veenendaal";"BU03450208";"54.6";"35.8"
"44528";"20300";"MW00000";"WK034503";"2020JJ00";"Veenendaal";"WK034503";"44.1";"48.3"
"44531";"20300";"MW00000";"BU03450300";"2020JJ00";"Veenendaal";"BU03450300";"44.4";"46.2"
"44534";"20300";"MW00000";"BU03450301";"2020JJ00";"Veenendaal";"BU03450301";"42.2";"49.9"
"44537";"20300";"MW00000";"BU03450302";"2020JJ00";"Veenendaal";"BU03450302";"59.5";"37.5"
"44540";"20300";"MW00000";"WK034504";"2020JJ00";"Veenendaal";"WK034504";"45.8";"46.6"
"44543";"20300";"MW00000";"BU03450400";"2020JJ00";"Veenendaal";"BU03450400";"40.2";"52.9"
"44546";"20300";"MW00000";"BU03450401";"2020JJ00";"Veenendaal";"BU03450401";"44.8";"47.7"
"44549";"20300";"MW00000";"BU03450402";"2020JJ00";"Veenendaal";"BU03450402";"49.9";"42.0"
"44552";"20300";"MW00000";"BU03450403";"2020JJ00";"Veenendaal";"BU03450403";"50.1";"41.8"
"44555";"20300";"MW00000";"BU03450404";"2020JJ00";"Veenendaal";"BU03450404";"51.1";"43.1"
"44558";"20300";"MW00000";"BU03450405";"2020JJ00";"Veenendaal";"BU03450405";"50.7";"36.4"
"44561";"20300";"MW00000";"WK034505";"2020JJ00";"Veenendaal";"WK034505";"49.1";"42.1"
"44564";"20300";"MW00000";"BU03450500";"2020JJ00";"Veenendaal";"BU03450500";"44.8";"45.6"
"44567";"20300";"MW00000";"BU03450501";"2020JJ00";"Veenendaal";"BU03450501";"53.6";"38.4"
"44570";"20300";"MW00000";"BU03450502";"2020JJ00";"Veenendaal";"BU03450502";"50.3";"41.1"
"44573";"20300";"MW00000";"BU03450503";"2020JJ00";"Veenendaal";"BU03450503";"49.3";"41.1"
